train dataset: size=20260
  inp: shape=(1, 64, 64)
  coord: shape=(4096, 2)
  cell: shape=(4096, 2)
  gt: shape=(4096, 1)
val dataset: size=52
  inp: shape=(1, 864, 1536)
  coord: shape=(2073600, 2)
  cell: shape=(2073600, 2)
  gt: shape=(2073600, 1)
model: #params=34.1K
epoch 1/1000, train: loss=0.0659, val: psnr=30.4425, 47.1s 47.1s/13.1h
epoch 596/1000, train: loss=0.0523, val: psnr=30.8874, 32.4s 5.4h/9.0h
epoch 597/1000, train: loss=0.0523, val: psnr=30.8919, 32.4s 5.4h/9.0h
epoch 598/1000, train: loss=0.0519, val: psnr=30.8896, 32.3s 5.4h/9.0h
epoch 599/1000, train: loss=0.0523, val: psnr=30.8873, 32.5s 5.4h/9.0h
epoch 600/1000, train: loss=0.0524, val: psnr=30.8875, 32.7s 5.4h/9.0h
epoch 601/1000, train: loss=0.0521, val: psnr=30.8885, 32.3s 5.4h/9.0h
epoch 602/1000, train: loss=0.0522, val: psnr=30.8914, 32.3s 5.4h/9.0h
epoch 603/1000, train: loss=0.0522, val: psnr=30.8888, 32.3s 5.4h/9.0h
epoch 604/1000, train: loss=0.0524, val: psnr=30.8877, 32.4s 5.4h/9.0h
epoch 605/1000, train: loss=0.0523, val: psnr=30.8903, 32.6s 5.4h/9.0h
epoch 606/1000, train: loss=0.0522, val: psnr=30.8933, 32.4s 5.5h/9.0h
epoch 607/1000, train: loss=0.0523, val: psnr=30.8870, 32.3s 5.5h/9.0h
epoch 608/1000, train: loss=0.0522, val: psnr=30.8904, 32.2s 5.5h/9.0h
epoch 609/1000, train: loss=0.0525, val: psnr=30.8925, 32.4s 5.5h/9.0h
epoch 610/1000, train: loss=0.0524, val: psnr=30.8865, 32.3s 5.5h/9.0h
epoch 611/1000, train: loss=0.0521, val: psnr=30.8931, 32.6s 5.5h/9.0h
epoch 612/1000, train: loss=0.0523, val: psnr=30.8938, 32.7s 5.5h/9.0h
epoch 613/1000, train: loss=0.0522, val: psnr=30.8927, 32.4s 5.5h/9.0h
epoch 614/1000, train: loss=0.0523, val: psnr=30.8905, 32.4s 5.5h/9.0h
epoch 615/1000, train: loss=0.0524, val: psnr=30.8969, 32.1s 5.5h/9.0h
epoch 616/1000, train: loss=0.0522, val: psnr=30.8933, 32.4s 5.5h/9.0h
epoch 617/1000, train: loss=0.0525, val: psnr=30.8936, 32.1s 5.6h/9.0h
epoch 618/1000, train: loss=0.0523, val: psnr=30.8870, 32.2s 5.6h/9.0h
epoch 619/1000, train: loss=0.0519, val: psnr=30.8932, 32.0s 5.6h/9.0h
epoch 620/1000, train: loss=0.0523, val: psnr=30.8921, 32.5s 5.6h/9.0h
epoch 621/1000, train: loss=0.0519, val: psnr=30.8881, 32.1s 5.6h/9.0h
epoch 622/1000, train: loss=0.0520, val: psnr=30.8894, 32.3s 5.6h/9.0h
epoch 623/1000, train: loss=0.0524, val: psnr=30.8928, 32.3s 5.6h/9.0h
epoch 624/1000, train: loss=0.0526, val: psnr=30.8938, 32.1s 5.6h/9.0h
epoch 625/1000, train: loss=0.0517, val: psnr=30.8879, 32.6s 5.6h/9.0h
epoch 626/1000, train: loss=0.0522, val: psnr=30.8840, 32.4s 5.6h/9.0h
epoch 627/1000, train: loss=0.0521, val: psnr=30.8894, 32.6s 5.6h/9.0h
epoch 628/1000, train: loss=0.0524, val: psnr=30.8857, 32.6s 5.7h/9.0h
epoch 629/1000, train: loss=0.0520, val: psnr=30.8872, 32.3s 5.7h/9.0h
epoch 630/1000, train: loss=0.0524, val: psnr=30.8875, 32.5s 5.7h/9.0h
epoch 631/1000, train: loss=0.0519, val: psnr=30.8900, 32.3s 5.7h/9.0h
epoch 632/1000, train: loss=0.0522, val: psnr=30.8915, 32.4s 5.7h/9.0h
epoch 633/1000, train: loss=0.0527, val: psnr=30.8871, 32.5s 5.7h/9.0h
epoch 634/1000, train: loss=0.0523, val: psnr=30.8911, 32.2s 5.7h/9.0h
epoch 635/1000, train: loss=0.0525, val: psnr=30.8850, 32.5s 5.7h/9.0h
epoch 636/1000, train: loss=0.0524, val: psnr=30.8907, 32.3s 5.7h/9.0h
epoch 637/1000, train: loss=0.0526, val: psnr=30.8823, 32.4s 5.7h/9.0h
epoch 638/1000, train: loss=0.0523, val: psnr=30.8907, 32.4s 5.7h/9.0h
epoch 639/1000, train: loss=0.0522, val: psnr=30.8877, 33.0s 5.8h/9.0h
epoch 640/1000, train: loss=0.0524, val: psnr=30.8919, 32.0s 5.8h/9.0h
epoch 641/1000, train: loss=0.0524, val: psnr=30.8855, 32.5s 5.8h/9.0h
epoch 642/1000, train: loss=0.0520, val: psnr=30.8897, 32.5s 5.8h/9.0h
epoch 643/1000, train: loss=0.0521, val: psnr=30.8894, 32.4s 5.8h/9.0h
epoch 644/1000, train: loss=0.0521, val: psnr=30.8907, 32.3s 5.8h/9.0h
epoch 645/1000, train: loss=0.0521, val: psnr=30.8883, 32.3s 5.8h/9.0h
epoch 646/1000, train: loss=0.0520, val: psnr=30.8926, 32.2s 5.8h/9.0h
epoch 647/1000, train: loss=0.0525, val: psnr=30.8871, 32.3s 5.8h/9.0h
epoch 648/1000, train: loss=0.0521, val: psnr=30.8927, 32.6s 5.8h/9.0h
epoch 649/1000, train: loss=0.0525, val: psnr=30.8826, 32.4s 5.8h/9.0h
epoch 650/1000, train: loss=0.0524, val: psnr=30.8891, 32.3s 5.9h/9.0h
epoch 651/1000, train: loss=0.0523, val: psnr=30.8908, 32.3s 5.9h/9.0h
epoch 652/1000, train: loss=0.0520, val: psnr=30.8899, 32.2s 5.9h/9.0h
epoch 653/1000, train: loss=0.0520, val: psnr=30.8863, 32.3s 5.9h/9.0h
epoch 654/1000, train: loss=0.0523, val: psnr=30.8878, 32.4s 5.9h/9.0h
epoch 655/1000, train: loss=0.0526, val: psnr=30.8879, 32.5s 5.9h/9.0h
epoch 656/1000, train: loss=0.0522, val: psnr=30.8886, 32.5s 5.9h/9.0h
epoch 657/1000, train: loss=0.0517, val: psnr=30.8947, 32.4s 5.9h/9.0h
epoch 658/1000, train: loss=0.0523, val: psnr=30.8865, 32.3s 5.9h/9.0h
epoch 659/1000, train: loss=0.0526, val: psnr=30.8876, 32.5s 5.9h/9.0h
epoch 660/1000, train: loss=0.0523, val: psnr=30.8939, 32.2s 5.9h/9.0h
epoch 661/1000, train: loss=0.0522, val: psnr=30.8879, 32.0s 6.0h/9.0h
epoch 662/1000, train: loss=0.0523, val: psnr=30.8870, 32.2s 6.0h/9.0h
epoch 663/1000, train: loss=0.0521, val: psnr=30.8877, 32.1s 6.0h/9.0h
epoch 664/1000, train: loss=0.0522, val: psnr=30.8929, 32.2s 6.0h/9.0h
epoch 665/1000, train: loss=0.0523, val: psnr=30.8895, 32.4s 6.0h/9.0h
epoch 666/1000, train: loss=0.0522, val: psnr=30.8921, 32.6s 6.0h/9.0h
epoch 667/1000, train: loss=0.0520, val: psnr=30.8908, 32.5s 6.0h/9.0h
epoch 668/1000, train: loss=0.0520, val: psnr=30.8929, 32.4s 6.0h/9.0h
epoch 669/1000, train: loss=0.0525, val: psnr=30.8934, 32.3s 6.0h/9.0h
epoch 670/1000, train: loss=0.0523, val: psnr=30.8901, 32.1s 6.0h/9.0h
epoch 671/1000, train: loss=0.0523, val: psnr=30.8941, 32.4s 6.0h/9.0h
epoch 672/1000, train: loss=0.0527, val: psnr=30.8926, 32.1s 6.0h/9.0h
epoch 673/1000, train: loss=0.0522, val: psnr=30.8928, 32.2s 6.1h/9.0h
epoch 674/1000, train: loss=0.0525, val: psnr=30.8940, 32.6s 6.1h/9.0h
epoch 675/1000, train: loss=0.0522, val: psnr=30.8908, 32.7s 6.1h/9.0h
epoch 676/1000, train: loss=0.0519, val: psnr=30.8905, 32.4s 6.1h/9.0h
epoch 677/1000, train: loss=0.0522, val: psnr=30.8823, 32.6s 6.1h/9.0h
epoch 678/1000, train: loss=0.0523, val: psnr=30.8932, 32.5s 6.1h/9.0h
epoch 679/1000, train: loss=0.0522, val: psnr=30.8899, 32.7s 6.1h/9.0h
epoch 680/1000, train: loss=0.0522, val: psnr=30.8846, 32.2s 6.1h/9.0h
epoch 681/1000, train: loss=0.0523, val: psnr=30.8909, 32.6s 6.1h/9.0h
epoch 682/1000, train: loss=0.0523, val: psnr=30.8915, 32.6s 6.1h/9.0h
epoch 683/1000, train: loss=0.0519, val: psnr=30.8893, 32.5s 6.1h/9.0h
epoch 684/1000, train: loss=0.0524, val: psnr=30.8971, 32.2s 6.2h/9.0h
epoch 685/1000, train: loss=0.0523, val: psnr=30.8941, 32.3s 6.2h/9.0h
epoch 686/1000, train: loss=0.0524, val: psnr=30.8946, 32.6s 6.2h/9.0h
epoch 687/1000, train: loss=0.0522, val: psnr=30.8935, 32.4s 6.2h/9.0h
epoch 688/1000, train: loss=0.0523, val: psnr=30.8911, 32.5s 6.2h/9.0h
epoch 689/1000, train: loss=0.0523, val: psnr=30.8880, 32.6s 6.2h/9.0h
epoch 690/1000, train: loss=0.0520, val: psnr=30.8892, 32.2s 6.2h/9.0h
epoch 691/1000, train: loss=0.0521, val: psnr=30.8840, 32.4s 6.2h/9.0h
epoch 692/1000, train: loss=0.0524, val: psnr=30.8933, 32.7s 6.2h/9.0h
epoch 693/1000, train: loss=0.0519, val: psnr=30.8942, 32.4s 6.2h/9.0h
epoch 694/1000, train: loss=0.0523, val: psnr=30.8958, 32.5s 6.2h/9.0h
epoch 695/1000, train: loss=0.0522, val: psnr=30.8902, 32.5s 6.3h/9.0h
epoch 696/1000, train: loss=0.0526, val: psnr=30.8974, 32.2s 6.3h/9.0h
epoch 697/1000, train: loss=0.0521, val: psnr=30.8923, 32.4s 6.3h/9.0h
epoch 698/1000, train: loss=0.0521, val: psnr=30.8838, 32.5s 6.3h/9.0h
epoch 699/1000, train: loss=0.0524, val: psnr=30.8917, 32.5s 6.3h/9.0h
epoch 700/1000, train: loss=0.0526, val: psnr=30.8872, 32.3s 6.3h/9.0h
epoch 701/1000, train: loss=0.0523, val: psnr=30.8887, 32.2s 6.3h/9.0h
epoch 702/1000, train: loss=0.0520, val: psnr=30.8953, 32.2s 6.3h/9.0h
epoch 703/1000, train: loss=0.0523, val: psnr=30.8879, 32.4s 6.3h/9.0h
epoch 704/1000, train: loss=0.0520, val: psnr=30.8920, 32.3s 6.3h/9.0h
epoch 705/1000, train: loss=0.0523, val: psnr=30.8882, 32.4s 6.3h/9.0h
epoch 706/1000, train: loss=0.0527, val: psnr=30.8857, 32.3s 6.4h/9.0h
epoch 707/1000, train: loss=0.0522, val: psnr=30.8889, 32.3s 6.4h/9.0h
epoch 708/1000, train: loss=0.0524, val: psnr=30.8905, 32.4s 6.4h/9.0h
epoch 709/1000, train: loss=0.0522, val: psnr=30.8940, 32.3s 6.4h/9.0h
epoch 710/1000, train: loss=0.0524, val: psnr=30.8912, 32.6s 6.4h/9.0h
epoch 711/1000, train: loss=0.0521, val: psnr=30.8933, 32.4s 6.4h/9.0h
epoch 712/1000, train: loss=0.0523, val: psnr=30.8910, 32.8s 6.4h/9.0h
epoch 713/1000, train: loss=0.0523, val: psnr=30.8900, 32.4s 6.4h/9.0h
epoch 714/1000, train: loss=0.0521, val: psnr=30.8911, 32.6s 6.4h/9.0h
epoch 715/1000, train: loss=0.0522, val: psnr=30.8893, 32.3s 6.4h/9.0h
epoch 716/1000, train: loss=0.0524, val: psnr=30.8924, 32.3s 6.4h/9.0h
epoch 717/1000, train: loss=0.0524, val: psnr=30.8947, 32.2s 6.5h/9.0h
epoch 718/1000, train: loss=0.0522, val: psnr=30.8898, 32.5s 6.5h/9.0h
epoch 719/1000, train: loss=0.0523, val: psnr=30.8881, 32.3s 6.5h/9.0h
epoch 720/1000, train: loss=0.0522, val: psnr=30.8912, 32.5s 6.5h/9.0h
epoch 721/1000, train: loss=0.0526, val: psnr=30.8850, 32.5s 6.5h/9.0h
epoch 722/1000, train: loss=0.0524, val: psnr=30.8911, 32.7s 6.5h/9.0h
epoch 723/1000, train: loss=0.0519, val: psnr=30.8863, 32.4s 6.5h/9.0h
epoch 724/1000, train: loss=0.0528, val: psnr=30.8898, 32.9s 6.5h/9.0h
epoch 725/1000, train: loss=0.0520, val: psnr=30.8829, 33.1s 6.5h/9.0h
epoch 726/1000, train: loss=0.0524, val: psnr=30.8915, 32.3s 6.5h/9.0h
epoch 727/1000, train: loss=0.0524, val: psnr=30.8863, 32.5s 6.5h/9.0h
epoch 728/1000, train: loss=0.0525, val: psnr=30.8942, 32.6s 6.6h/9.0h
epoch 729/1000, train: loss=0.0522, val: psnr=30.8862, 32.5s 6.6h/9.0h
epoch 730/1000, train: loss=0.0526, val: psnr=30.8944, 32.3s 6.6h/9.0h
epoch 731/1000, train: loss=0.0522, val: psnr=30.8905, 32.3s 6.6h/9.0h
epoch 732/1000, train: loss=0.0524, val: psnr=30.8942, 32.4s 6.6h/9.0h
epoch 733/1000, train: loss=0.0523, val: psnr=30.8895, 32.8s 6.6h/9.0h
epoch 734/1000, train: loss=0.0522, val: psnr=30.8871, 32.5s 6.6h/9.0h
epoch 735/1000, train: loss=0.0525, val: psnr=30.8898, 32.5s 6.6h/9.0h
epoch 736/1000, train: loss=0.0522, val: psnr=30.8892, 32.5s 6.6h/9.0h
epoch 737/1000, train: loss=0.0520, val: psnr=30.8906, 32.6s 6.6h/9.0h
epoch 738/1000, train: loss=0.0519, val: psnr=30.8889, 32.5s 6.6h/9.0h
epoch 739/1000, train: loss=0.0523, val: psnr=30.8907, 32.4s 6.7h/9.0h
epoch 740/1000, train: loss=0.0525, val: psnr=30.8886, 32.3s 6.7h/9.0h
epoch 741/1000, train: loss=0.0522, val: psnr=30.8950, 32.5s 6.7h/9.0h
epoch 742/1000, train: loss=0.0519, val: psnr=30.8881, 32.3s 6.7h/9.0h
epoch 743/1000, train: loss=0.0521, val: psnr=30.8943, 32.6s 6.7h/9.0h
epoch 744/1000, train: loss=0.0523, val: psnr=30.8889, 32.6s 6.7h/9.0h
epoch 745/1000, train: loss=0.0522, val: psnr=30.8964, 32.4s 6.7h/9.0h
epoch 746/1000, train: loss=0.0522, val: psnr=30.8890, 32.4s 6.7h/9.0h
epoch 747/1000, train: loss=0.0525, val: psnr=30.8966, 32.5s 6.7h/9.0h
epoch 748/1000, train: loss=0.0523, val: psnr=30.8913, 32.5s 6.7h/9.0h
epoch 749/1000, train: loss=0.0521, val: psnr=30.8938, 32.4s 6.7h/9.0h
epoch 750/1000, train: loss=0.0519, val: psnr=30.8925, 32.2s 6.8h/9.0h
epoch 751/1000, train: loss=0.0523, val: psnr=30.8869, 32.3s 6.8h/9.0h
epoch 752/1000, train: loss=0.0521, val: psnr=30.8896, 32.5s 6.8h/9.0h
epoch 753/1000, train: loss=0.0522, val: psnr=30.8902, 32.6s 6.8h/9.0h
epoch 754/1000, train: loss=0.0523, val: psnr=30.8911, 32.5s 6.8h/9.0h
epoch 755/1000, train: loss=0.0521, val: psnr=30.8932, 32.5s 6.8h/9.0h
epoch 756/1000, train: loss=0.0523, val: psnr=30.8941, 32.4s 6.8h/9.0h
epoch 757/1000, train: loss=0.0523, val: psnr=30.8863, 32.4s 6.8h/9.0h
epoch 758/1000, train: loss=0.0521, val: psnr=30.8927, 32.4s 6.8h/9.0h
epoch 759/1000, train: loss=0.0523, val: psnr=30.8909, 32.6s 6.8h/9.0h
epoch 760/1000, train: loss=0.0523, val: psnr=30.8926, 32.4s 6.8h/9.0h
epoch 761/1000, train: loss=0.0522, val: psnr=30.8900, 32.3s 6.9h/9.0h
epoch 762/1000, train: loss=0.0525, val: psnr=30.8920, 32.5s 6.9h/9.0h
epoch 763/1000, train: loss=0.0523, val: psnr=30.8908, 32.3s 6.9h/9.0h
epoch 764/1000, train: loss=0.0524, val: psnr=30.8922, 32.5s 6.9h/9.0h
epoch 765/1000, train: loss=0.0524, val: psnr=30.8882, 32.6s 6.9h/9.0h
epoch 766/1000, train: loss=0.0519, val: psnr=30.8854, 32.7s 6.9h/9.0h
epoch 767/1000, train: loss=0.0524, val: psnr=30.8920, 32.5s 6.9h/9.0h
epoch 768/1000, train: loss=0.0524, val: psnr=30.8900, 32.6s 6.9h/9.0h
epoch 769/1000, train: loss=0.0525, val: psnr=30.8902, 32.5s 6.9h/9.0h
epoch 770/1000, train: loss=0.0518, val: psnr=30.8907, 32.3s 6.9h/9.0h
epoch 771/1000, train: loss=0.0520, val: psnr=30.8935, 32.5s 6.9h/9.0h
epoch 772/1000, train: loss=0.0522, val: psnr=30.8908, 32.1s 7.0h/9.0h
epoch 773/1000, train: loss=0.0522, val: psnr=30.8928, 32.4s 7.0h/9.0h
epoch 774/1000, train: loss=0.0520, val: psnr=30.8849, 32.5s 7.0h/9.0h
epoch 775/1000, train: loss=0.0521, val: psnr=30.8853, 32.4s 7.0h/9.0h
epoch 776/1000, train: loss=0.0523, val: psnr=30.8925, 32.4s 7.0h/9.0h
epoch 777/1000, train: loss=0.0525, val: psnr=30.8888, 32.2s 7.0h/9.0h
epoch 778/1000, train: loss=0.0525, val: psnr=30.8858, 32.5s 7.0h/9.0h
epoch 779/1000, train: loss=0.0522, val: psnr=30.8943, 32.3s 7.0h/9.0h
epoch 780/1000, train: loss=0.0524, val: psnr=30.8936, 32.4s 7.0h/9.0h
epoch 781/1000, train: loss=0.0522, val: psnr=30.8973, 32.4s 7.0h/9.0h
epoch 782/1000, train: loss=0.0522, val: psnr=30.8923, 32.4s 7.0h/9.0h
epoch 783/1000, train: loss=0.0524, val: psnr=30.8970, 32.5s 7.0h/9.0h
epoch 784/1000, train: loss=0.0521, val: psnr=30.8948, 32.6s 7.1h/9.0h
epoch 785/1000, train: loss=0.0525, val: psnr=30.8924, 32.8s 7.1h/9.0h
epoch 786/1000, train: loss=0.0521, val: psnr=30.8938, 32.6s 7.1h/9.0h
epoch 787/1000, train: loss=0.0522, val: psnr=30.8883, 32.4s 7.1h/9.0h
epoch 788/1000, train: loss=0.0526, val: psnr=30.8861, 32.4s 7.1h/9.0h
epoch 789/1000, train: loss=0.0522, val: psnr=30.8915, 32.4s 7.1h/9.0h
epoch 790/1000, train: loss=0.0524, val: psnr=30.8900, 32.4s 7.1h/9.0h
epoch 791/1000, train: loss=0.0522, val: psnr=30.8911, 32.3s 7.1h/9.0h
epoch 792/1000, train: loss=0.0524, val: psnr=30.8958, 32.5s 7.1h/9.0h
epoch 793/1000, train: loss=0.0523, val: psnr=30.8899, 32.2s 7.1h/9.0h
epoch 794/1000, train: loss=0.0525, val: psnr=30.8889, 32.2s 7.1h/9.0h
epoch 795/1000, train: loss=0.0520, val: psnr=30.8944, 32.3s 7.2h/9.0h
epoch 796/1000, train: loss=0.0522, val: psnr=30.8877, 32.2s 7.2h/9.0h
epoch 797/1000, train: loss=0.0521, val: psnr=30.8901, 32.3s 7.2h/9.0h
epoch 798/1000, train: loss=0.0524, val: psnr=30.8875, 32.4s 7.2h/9.0h
epoch 799/1000, train: loss=0.0520, val: psnr=30.8921, 32.7s 7.2h/9.0h
epoch 800/1000, train: loss=0.0525, val: psnr=30.8887, 32.4s 7.2h/9.0h
epoch 801/1000, train: loss=0.0519, val: psnr=30.8905, 32.3s 7.2h/9.0h
epoch 802/1000, train: loss=0.0523, val: psnr=30.8929, 32.5s 7.2h/9.0h
epoch 803/1000, train: loss=0.0517, val: psnr=30.8908, 32.3s 7.2h/9.0h
epoch 804/1000, train: loss=0.0525, val: psnr=30.8924, 32.2s 7.2h/9.0h
epoch 805/1000, train: loss=0.0521, val: psnr=30.8927, 32.5s 7.2h/9.0h
epoch 806/1000, train: loss=0.0523, val: psnr=30.8857, 32.3s 7.3h/9.0h
epoch 807/1000, train: loss=0.0519, val: psnr=30.8917, 32.3s 7.3h/9.0h
epoch 808/1000, train: loss=0.0523, val: psnr=30.8885, 32.2s 7.3h/9.0h
epoch 809/1000, train: loss=0.0523, val: psnr=30.8895, 32.3s 7.3h/9.0h
epoch 810/1000, train: loss=0.0523, val: psnr=30.8928, 32.4s 7.3h/9.0h
epoch 811/1000, train: loss=0.0522, val: psnr=30.8893, 32.1s 7.3h/9.0h
epoch 812/1000, train: loss=0.0520, val: psnr=30.8919, 32.5s 7.3h/9.0h
epoch 813/1000, train: loss=0.0524, val: psnr=30.8928, 32.4s 7.3h/9.0h
epoch 814/1000, train: loss=0.0522, val: psnr=30.8911, 32.3s 7.3h/9.0h
epoch 815/1000, train: loss=0.0524, val: psnr=30.8959, 32.4s 7.3h/9.0h
epoch 816/1000, train: loss=0.0523, val: psnr=30.8913, 32.4s 7.3h/9.0h
epoch 817/1000, train: loss=0.0522, val: psnr=30.8900, 32.1s 7.4h/9.0h
epoch 818/1000, train: loss=0.0522, val: psnr=30.8909, 32.2s 7.4h/9.0h
epoch 819/1000, train: loss=0.0523, val: psnr=30.8897, 32.6s 7.4h/9.0h
epoch 820/1000, train: loss=0.0522, val: psnr=30.8942, 32.2s 7.4h/9.0h
epoch 821/1000, train: loss=0.0524, val: psnr=30.8907, 32.4s 7.4h/9.0h
epoch 822/1000, train: loss=0.0523, val: psnr=30.8899, 32.4s 7.4h/9.0h
epoch 823/1000, train: loss=0.0524, val: psnr=30.8915, 32.3s 7.4h/9.0h
epoch 824/1000, train: loss=0.0523, val: psnr=30.8881, 32.5s 7.4h/9.0h
epoch 825/1000, train: loss=0.0523, val: psnr=30.8915, 32.3s 7.4h/9.0h
epoch 826/1000, train: loss=0.0522, val: psnr=30.8961, 32.4s 7.4h/9.0h
epoch 827/1000, train: loss=0.0522, val: psnr=30.8885, 32.1s 7.4h/9.0h
epoch 828/1000, train: loss=0.0523, val: psnr=30.8929, 32.3s 7.5h/9.0h
epoch 829/1000, train: loss=0.0522, val: psnr=30.8925, 32.5s 7.5h/9.0h
epoch 830/1000, train: loss=0.0523, val: psnr=30.8928, 32.4s 7.5h/9.0h
epoch 831/1000, train: loss=0.0519, val: psnr=30.8925, 32.5s 7.5h/9.0h
epoch 832/1000, train: loss=0.0523, val: psnr=30.8885, 32.6s 7.5h/9.0h
epoch 833/1000, train: loss=0.0523, val: psnr=30.8928, 32.7s 7.5h/9.0h
epoch 834/1000, train: loss=0.0525, val: psnr=30.8901, 32.3s 7.5h/9.0h
epoch 835/1000, train: loss=0.0525, val: psnr=30.8893, 32.3s 7.5h/9.0h
epoch 836/1000, train: loss=0.0524, val: psnr=30.8872, 32.4s 7.5h/9.0h
epoch 837/1000, train: loss=0.0521, val: psnr=30.8940, 32.3s 7.5h/9.0h
epoch 838/1000, train: loss=0.0526, val: psnr=30.8907, 32.2s 7.5h/9.0h
epoch 839/1000, train: loss=0.0522, val: psnr=30.8921, 32.3s 7.6h/9.0h
epoch 840/1000, train: loss=0.0521, val: psnr=30.8904, 32.4s 7.6h/9.0h
epoch 841/1000, train: loss=0.0519, val: psnr=30.8888, 32.5s 7.6h/9.0h
epoch 842/1000, train: loss=0.0521, val: psnr=30.8916, 32.6s 7.6h/9.0h
epoch 843/1000, train: loss=0.0522, val: psnr=30.8897, 32.0s 7.6h/9.0h
epoch 844/1000, train: loss=0.0524, val: psnr=30.8950, 32.5s 7.6h/9.0h
epoch 845/1000, train: loss=0.0527, val: psnr=30.8892, 32.3s 7.6h/9.0h
epoch 846/1000, train: loss=0.0524, val: psnr=30.8921, 32.2s 7.6h/9.0h
epoch 847/1000, train: loss=0.0523, val: psnr=30.8928, 32.3s 7.6h/9.0h
epoch 848/1000, train: loss=0.0522, val: psnr=30.8921, 32.5s 7.6h/9.0h
epoch 849/1000, train: loss=0.0521, val: psnr=30.8921, 32.3s 7.6h/9.0h
epoch 850/1000, train: loss=0.0520, val: psnr=30.8945, 32.6s 7.7h/9.0h
epoch 851/1000, train: loss=0.0523, val: psnr=30.8944, 32.5s 7.7h/9.0h
epoch 852/1000, train: loss=0.0521, val: psnr=30.8903, 32.5s 7.7h/9.0h
epoch 853/1000, train: loss=0.0521, val: psnr=30.8951, 32.6s 7.7h/9.0h
epoch 854/1000, train: loss=0.0523, val: psnr=30.8903, 32.3s 7.7h/9.0h
epoch 855/1000, train: loss=0.0519, val: psnr=30.8929, 32.3s 7.7h/9.0h
epoch 856/1000, train: loss=0.0524, val: psnr=30.8892, 32.5s 7.7h/9.0h
epoch 857/1000, train: loss=0.0523, val: psnr=30.8925, 32.5s 7.7h/9.0h
epoch 858/1000, train: loss=0.0522, val: psnr=30.8944, 32.4s 7.7h/9.0h
epoch 859/1000, train: loss=0.0520, val: psnr=30.8903, 32.5s 7.7h/9.0h
epoch 860/1000, train: loss=0.0520, val: psnr=30.8919, 32.5s 7.7h/9.0h
epoch 861/1000, train: loss=0.0522, val: psnr=30.8944, 32.2s 7.8h/9.0h
epoch 862/1000, train: loss=0.0522, val: psnr=30.8908, 32.4s 7.8h/9.0h
epoch 863/1000, train: loss=0.0523, val: psnr=30.8940, 32.3s 7.8h/9.0h
epoch 864/1000, train: loss=0.0524, val: psnr=30.8912, 32.3s 7.8h/9.0h
epoch 865/1000, train: loss=0.0521, val: psnr=30.8954, 32.3s 7.8h/9.0h
epoch 866/1000, train: loss=0.0525, val: psnr=30.8975, 32.3s 7.8h/9.0h
epoch 867/1000, train: loss=0.0520, val: psnr=30.8878, 32.3s 7.8h/9.0h
epoch 868/1000, train: loss=0.0523, val: psnr=30.8942, 32.6s 7.8h/9.0h
epoch 869/1000, train: loss=0.0521, val: psnr=30.8951, 32.3s 7.8h/9.0h
epoch 870/1000, train: loss=0.0523, val: psnr=30.8926, 32.3s 7.8h/9.0h
epoch 871/1000, train: loss=0.0524, val: psnr=30.8906, 32.2s 7.8h/9.0h
epoch 872/1000, train: loss=0.0522, val: psnr=30.8891, 32.4s 7.9h/9.0h
epoch 873/1000, train: loss=0.0523, val: psnr=30.8936, 32.5s 7.9h/9.0h
epoch 874/1000, train: loss=0.0522, val: psnr=30.8929, 32.6s 7.9h/9.0h
epoch 875/1000, train: loss=0.0522, val: psnr=30.8940, 32.6s 7.9h/9.0h
epoch 876/1000, train: loss=0.0522, val: psnr=30.8878, 32.5s 7.9h/9.0h
epoch 877/1000, train: loss=0.0520, val: psnr=30.8946, 32.1s 7.9h/9.0h
epoch 878/1000, train: loss=0.0522, val: psnr=30.8933, 32.5s 7.9h/9.0h
epoch 879/1000, train: loss=0.0523, val: psnr=30.8918, 32.3s 7.9h/9.0h
epoch 880/1000, train: loss=0.0520, val: psnr=30.8924, 32.4s 7.9h/9.0h
epoch 881/1000, train: loss=0.0524, val: psnr=30.8954, 32.3s 7.9h/9.0h
epoch 882/1000, train: loss=0.0526, val: psnr=30.8901, 32.4s 7.9h/9.0h
epoch 883/1000, train: loss=0.0518, val: psnr=30.8971, 32.2s 7.9h/9.0h
epoch 884/1000, train: loss=0.0523, val: psnr=30.8923, 32.3s 8.0h/9.0h
epoch 885/1000, train: loss=0.0522, val: psnr=30.8911, 32.2s 8.0h/9.0h
epoch 886/1000, train: loss=0.0521, val: psnr=30.8902, 32.4s 8.0h/9.0h
epoch 887/1000, train: loss=0.0524, val: psnr=30.8945, 32.2s 8.0h/9.0h
epoch 888/1000, train: loss=0.0519, val: psnr=30.8959, 32.5s 8.0h/9.0h
epoch 889/1000, train: loss=0.0523, val: psnr=30.8895, 32.4s 8.0h/9.0h
epoch 890/1000, train: loss=0.0523, val: psnr=30.8904, 32.6s 8.0h/9.0h
epoch 891/1000, train: loss=0.0522, val: psnr=30.8934, 32.3s 8.0h/9.0h
epoch 892/1000, train: loss=0.0521, val: psnr=30.8913, 32.3s 8.0h/9.0h
epoch 893/1000, train: loss=0.0521, val: psnr=30.8928, 32.2s 8.0h/9.0h
epoch 894/1000, train: loss=0.0520, val: psnr=30.8943, 32.3s 8.0h/9.0h
