train dataset: size=20260
  inp: shape=(1, 64, 64)
  coord: shape=(4096, 2)
  cell: shape=(4096, 2)
  gt: shape=(4096, 1)
val dataset: size=52
  inp: shape=(1, 864, 1536)
  coord: shape=(2073600, 2)
  cell: shape=(2073600, 2)
  gt: shape=(2073600, 1)
model: #params=34.1K
epoch 1/1000, train: loss=0.0986, val: psnr=24.5802, 51.0s 51.0s/14.2h
epoch 596/1000, train: loss=0.0871, val: psnr=24.7142, 32.5s 5.6h/9.4h
epoch 597/1000, train: loss=0.0875, val: psnr=24.7062, 32.6s 5.6h/9.4h
epoch 598/1000, train: loss=0.0869, val: psnr=24.7204, 32.6s 5.6h/9.4h
epoch 599/1000, train: loss=0.0874, val: psnr=24.7140, 32.6s 5.6h/9.4h
epoch 600/1000, train: loss=0.0874, val: psnr=24.7109, 32.5s 5.6h/9.4h
epoch 601/1000, train: loss=0.0872, val: psnr=24.7075, 32.5s 5.7h/9.4h
epoch 602/1000, train: loss=0.0865, val: psnr=24.6993, 32.5s 5.7h/9.4h
epoch 603/1000, train: loss=0.0869, val: psnr=24.7032, 32.4s 5.7h/9.4h
epoch 604/1000, train: loss=0.0871, val: psnr=24.7151, 32.5s 5.7h/9.4h
epoch 605/1000, train: loss=0.0872, val: psnr=24.7156, 32.5s 5.7h/9.4h
epoch 606/1000, train: loss=0.0875, val: psnr=24.6972, 32.2s 5.7h/9.4h
epoch 607/1000, train: loss=0.0870, val: psnr=24.7081, 32.2s 5.7h/9.4h
epoch 608/1000, train: loss=0.0872, val: psnr=24.7006, 32.4s 5.7h/9.4h
epoch 609/1000, train: loss=0.0870, val: psnr=24.7065, 32.4s 5.7h/9.4h
epoch 610/1000, train: loss=0.0873, val: psnr=24.7087, 32.4s 5.7h/9.4h
epoch 611/1000, train: loss=0.0869, val: psnr=24.7053, 32.8s 5.7h/9.4h
epoch 612/1000, train: loss=0.0869, val: psnr=24.7097, 32.7s 5.8h/9.4h
epoch 613/1000, train: loss=0.0870, val: psnr=24.7017, 32.5s 5.8h/9.4h
epoch 614/1000, train: loss=0.0875, val: psnr=24.7042, 32.6s 5.8h/9.4h
epoch 615/1000, train: loss=0.0873, val: psnr=24.7078, 32.5s 5.8h/9.4h
epoch 616/1000, train: loss=0.0876, val: psnr=24.7140, 32.4s 5.8h/9.4h
epoch 617/1000, train: loss=0.0870, val: psnr=24.7044, 32.7s 5.8h/9.4h
epoch 618/1000, train: loss=0.0872, val: psnr=24.7066, 32.6s 5.8h/9.4h
epoch 619/1000, train: loss=0.0874, val: psnr=24.7110, 32.5s 5.8h/9.4h
epoch 620/1000, train: loss=0.0872, val: psnr=24.7109, 32.6s 5.8h/9.4h
epoch 621/1000, train: loss=0.0873, val: psnr=24.7174, 32.7s 5.8h/9.4h
epoch 622/1000, train: loss=0.0874, val: psnr=24.7103, 32.6s 5.8h/9.4h
epoch 623/1000, train: loss=0.0872, val: psnr=24.7102, 32.5s 5.9h/9.4h
epoch 624/1000, train: loss=0.0873, val: psnr=24.7076, 32.6s 5.9h/9.4h
epoch 625/1000, train: loss=0.0870, val: psnr=24.7020, 32.3s 5.9h/9.4h
epoch 626/1000, train: loss=0.0870, val: psnr=24.7044, 32.5s 5.9h/9.4h
epoch 627/1000, train: loss=0.0871, val: psnr=24.7076, 32.4s 5.9h/9.4h
epoch 628/1000, train: loss=0.0867, val: psnr=24.6995, 32.4s 5.9h/9.4h
epoch 629/1000, train: loss=0.0874, val: psnr=24.7152, 32.6s 5.9h/9.4h
epoch 630/1000, train: loss=0.0870, val: psnr=24.7109, 32.5s 5.9h/9.4h
epoch 631/1000, train: loss=0.0870, val: psnr=24.7014, 32.5s 5.9h/9.4h
epoch 632/1000, train: loss=0.0873, val: psnr=24.7032, 32.3s 5.9h/9.4h
epoch 633/1000, train: loss=0.0874, val: psnr=24.7004, 32.5s 5.9h/9.4h
epoch 634/1000, train: loss=0.0873, val: psnr=24.7011, 32.4s 6.0h/9.4h
epoch 635/1000, train: loss=0.0874, val: psnr=24.7093, 32.5s 6.0h/9.4h
epoch 636/1000, train: loss=0.0870, val: psnr=24.7090, 32.5s 6.0h/9.4h
epoch 637/1000, train: loss=0.0870, val: psnr=24.7116, 32.8s 6.0h/9.4h
epoch 638/1000, train: loss=0.0868, val: psnr=24.7100, 32.6s 6.0h/9.4h
epoch 639/1000, train: loss=0.0867, val: psnr=24.7135, 32.7s 6.0h/9.4h
epoch 640/1000, train: loss=0.0869, val: psnr=24.7101, 32.5s 6.0h/9.4h
epoch 641/1000, train: loss=0.0870, val: psnr=24.7037, 32.6s 6.0h/9.4h
epoch 642/1000, train: loss=0.0876, val: psnr=24.7058, 32.7s 6.0h/9.4h
epoch 643/1000, train: loss=0.0871, val: psnr=24.7069, 32.7s 6.0h/9.4h
epoch 644/1000, train: loss=0.0869, val: psnr=24.7125, 32.8s 6.0h/9.4h
epoch 645/1000, train: loss=0.0874, val: psnr=24.7054, 32.7s 6.1h/9.4h
epoch 646/1000, train: loss=0.0869, val: psnr=24.7183, 32.7s 6.1h/9.4h
epoch 647/1000, train: loss=0.0865, val: psnr=24.7110, 33.1s 6.1h/9.4h
epoch 648/1000, train: loss=0.0874, val: psnr=24.7105, 32.9s 6.1h/9.4h
epoch 649/1000, train: loss=0.0870, val: psnr=24.7058, 32.7s 6.1h/9.4h
epoch 650/1000, train: loss=0.0876, val: psnr=24.6952, 32.8s 6.1h/9.4h
epoch 651/1000, train: loss=0.0876, val: psnr=24.7126, 32.5s 6.1h/9.4h
epoch 652/1000, train: loss=0.0869, val: psnr=24.7188, 32.4s 6.1h/9.4h
epoch 653/1000, train: loss=0.0867, val: psnr=24.7134, 32.3s 6.1h/9.4h
epoch 654/1000, train: loss=0.0876, val: psnr=24.7172, 32.4s 6.1h/9.4h
epoch 655/1000, train: loss=0.0871, val: psnr=24.7107, 32.5s 6.1h/9.4h
epoch 656/1000, train: loss=0.0872, val: psnr=24.7080, 32.3s 6.2h/9.4h
epoch 657/1000, train: loss=0.0874, val: psnr=24.7183, 32.3s 6.2h/9.4h
epoch 658/1000, train: loss=0.0863, val: psnr=24.7078, 32.4s 6.2h/9.4h
epoch 659/1000, train: loss=0.0876, val: psnr=24.7160, 32.3s 6.2h/9.4h
epoch 660/1000, train: loss=0.0871, val: psnr=24.7093, 32.7s 6.2h/9.4h
epoch 661/1000, train: loss=0.0874, val: psnr=24.6997, 32.6s 6.2h/9.4h
epoch 662/1000, train: loss=0.0874, val: psnr=24.7149, 32.5s 6.2h/9.4h
epoch 663/1000, train: loss=0.0872, val: psnr=24.7050, 32.5s 6.2h/9.4h
epoch 664/1000, train: loss=0.0872, val: psnr=24.7168, 32.7s 6.2h/9.4h
epoch 665/1000, train: loss=0.0869, val: psnr=24.7116, 32.7s 6.2h/9.4h
epoch 666/1000, train: loss=0.0868, val: psnr=24.7062, 33.0s 6.2h/9.4h
epoch 667/1000, train: loss=0.0874, val: psnr=24.7114, 32.8s 6.3h/9.4h
epoch 668/1000, train: loss=0.0872, val: psnr=24.7068, 32.6s 6.3h/9.4h
epoch 669/1000, train: loss=0.0873, val: psnr=24.7094, 32.4s 6.3h/9.4h
epoch 670/1000, train: loss=0.0867, val: psnr=24.7037, 32.6s 6.3h/9.4h
epoch 671/1000, train: loss=0.0874, val: psnr=24.7040, 32.3s 6.3h/9.4h
epoch 672/1000, train: loss=0.0876, val: psnr=24.7077, 32.6s 6.3h/9.4h
epoch 673/1000, train: loss=0.0875, val: psnr=24.7127, 32.6s 6.3h/9.4h
epoch 674/1000, train: loss=0.0871, val: psnr=24.7119, 32.4s 6.3h/9.4h
epoch 675/1000, train: loss=0.0880, val: psnr=24.7104, 32.4s 6.3h/9.4h
epoch 676/1000, train: loss=0.0871, val: psnr=24.7050, 32.6s 6.3h/9.4h
epoch 677/1000, train: loss=0.0874, val: psnr=24.7058, 32.3s 6.3h/9.4h
epoch 678/1000, train: loss=0.0866, val: psnr=24.7058, 32.5s 6.3h/9.4h
epoch 679/1000, train: loss=0.0871, val: psnr=24.7081, 32.3s 6.4h/9.4h
epoch 680/1000, train: loss=0.0868, val: psnr=24.7108, 32.5s 6.4h/9.4h
epoch 681/1000, train: loss=0.0869, val: psnr=24.7136, 32.3s 6.4h/9.4h
epoch 682/1000, train: loss=0.0874, val: psnr=24.7097, 32.5s 6.4h/9.4h
epoch 683/1000, train: loss=0.0872, val: psnr=24.7037, 32.3s 6.4h/9.4h
epoch 684/1000, train: loss=0.0871, val: psnr=24.7156, 32.6s 6.4h/9.4h
epoch 685/1000, train: loss=0.0872, val: psnr=24.7057, 32.6s 6.4h/9.4h
epoch 686/1000, train: loss=0.0873, val: psnr=24.7091, 32.5s 6.4h/9.4h
epoch 687/1000, train: loss=0.0869, val: psnr=24.7129, 32.6s 6.4h/9.4h
epoch 688/1000, train: loss=0.0871, val: psnr=24.7105, 32.5s 6.4h/9.4h
epoch 689/1000, train: loss=0.0868, val: psnr=24.7080, 32.8s 6.4h/9.4h
epoch 690/1000, train: loss=0.0874, val: psnr=24.7063, 32.6s 6.5h/9.4h
epoch 691/1000, train: loss=0.0871, val: psnr=24.7076, 32.5s 6.5h/9.4h
epoch 692/1000, train: loss=0.0868, val: psnr=24.7000, 32.5s 6.5h/9.4h
epoch 693/1000, train: loss=0.0867, val: psnr=24.7104, 32.7s 6.5h/9.4h
epoch 694/1000, train: loss=0.0875, val: psnr=24.7054, 32.5s 6.5h/9.4h
epoch 695/1000, train: loss=0.0868, val: psnr=24.7070, 32.4s 6.5h/9.4h
epoch 696/1000, train: loss=0.0870, val: psnr=24.7108, 32.7s 6.5h/9.4h
epoch 697/1000, train: loss=0.0871, val: psnr=24.7159, 32.5s 6.5h/9.4h
epoch 698/1000, train: loss=0.0872, val: psnr=24.7103, 32.5s 6.5h/9.4h
epoch 699/1000, train: loss=0.0873, val: psnr=24.7148, 32.2s 6.5h/9.4h
epoch 700/1000, train: loss=0.0874, val: psnr=24.7156, 32.7s 6.5h/9.4h
epoch 701/1000, train: loss=0.0870, val: psnr=24.7024, 32.4s 6.6h/9.4h
epoch 702/1000, train: loss=0.0875, val: psnr=24.7117, 31.9s 6.6h/9.4h
epoch 703/1000, train: loss=0.0870, val: psnr=24.7105, 31.9s 6.6h/9.4h
epoch 704/1000, train: loss=0.0873, val: psnr=24.7103, 32.2s 6.6h/9.4h
epoch 705/1000, train: loss=0.0869, val: psnr=24.6951, 32.2s 6.6h/9.4h
epoch 706/1000, train: loss=0.0870, val: psnr=24.7140, 31.7s 6.6h/9.4h
epoch 707/1000, train: loss=0.0872, val: psnr=24.7114, 31.9s 6.6h/9.3h
epoch 708/1000, train: loss=0.0869, val: psnr=24.7080, 31.5s 6.6h/9.3h
epoch 709/1000, train: loss=0.0872, val: psnr=24.7066, 31.6s 6.6h/9.3h
epoch 710/1000, train: loss=0.0870, val: psnr=24.6969, 31.7s 6.6h/9.3h
epoch 711/1000, train: loss=0.0876, val: psnr=24.7077, 31.8s 6.6h/9.3h
epoch 712/1000, train: loss=0.0868, val: psnr=24.7167, 31.7s 6.7h/9.3h
epoch 713/1000, train: loss=0.0876, val: psnr=24.7033, 31.7s 6.7h/9.3h
epoch 714/1000, train: loss=0.0874, val: psnr=24.7034, 31.7s 6.7h/9.3h
epoch 715/1000, train: loss=0.0870, val: psnr=24.7173, 31.9s 6.7h/9.3h
epoch 716/1000, train: loss=0.0869, val: psnr=24.7103, 31.9s 6.7h/9.3h
epoch 717/1000, train: loss=0.0871, val: psnr=24.6994, 31.9s 6.7h/9.3h
epoch 718/1000, train: loss=0.0872, val: psnr=24.7099, 31.6s 6.7h/9.3h
epoch 719/1000, train: loss=0.0871, val: psnr=24.7126, 31.6s 6.7h/9.3h
epoch 720/1000, train: loss=0.0876, val: psnr=24.7097, 31.6s 6.7h/9.3h
epoch 721/1000, train: loss=0.0867, val: psnr=24.7052, 31.7s 6.7h/9.3h
epoch 722/1000, train: loss=0.0874, val: psnr=24.7098, 31.6s 6.7h/9.3h
epoch 723/1000, train: loss=0.0875, val: psnr=24.7106, 31.5s 6.8h/9.3h
epoch 724/1000, train: loss=0.0869, val: psnr=24.7027, 31.4s 6.8h/9.3h
epoch 725/1000, train: loss=0.0867, val: psnr=24.7127, 31.5s 6.8h/9.3h
epoch 726/1000, train: loss=0.0871, val: psnr=24.7109, 31.5s 6.8h/9.3h
epoch 727/1000, train: loss=0.0870, val: psnr=24.7084, 31.4s 6.8h/9.3h
epoch 728/1000, train: loss=0.0872, val: psnr=24.7057, 31.6s 6.8h/9.3h
epoch 729/1000, train: loss=0.0876, val: psnr=24.7084, 31.6s 6.8h/9.3h
epoch 730/1000, train: loss=0.0868, val: psnr=24.7065, 31.6s 6.8h/9.3h
epoch 731/1000, train: loss=0.0869, val: psnr=24.7156, 31.6s 6.8h/9.3h
epoch 732/1000, train: loss=0.0869, val: psnr=24.7147, 31.8s 6.8h/9.3h
epoch 733/1000, train: loss=0.0868, val: psnr=24.7116, 31.6s 6.8h/9.3h
epoch 734/1000, train: loss=0.0872, val: psnr=24.7136, 31.6s 6.8h/9.3h
epoch 735/1000, train: loss=0.0870, val: psnr=24.7122, 31.8s 6.9h/9.3h
epoch 736/1000, train: loss=0.0871, val: psnr=24.7139, 31.5s 6.9h/9.3h
epoch 737/1000, train: loss=0.0872, val: psnr=24.7057, 31.5s 6.9h/9.3h
epoch 738/1000, train: loss=0.0870, val: psnr=24.7122, 31.7s 6.9h/9.3h
epoch 739/1000, train: loss=0.0869, val: psnr=24.7026, 31.6s 6.9h/9.3h
epoch 740/1000, train: loss=0.0872, val: psnr=24.7150, 32.1s 6.9h/9.3h
epoch 741/1000, train: loss=0.0869, val: psnr=24.7005, 31.6s 6.9h/9.3h
epoch 742/1000, train: loss=0.0874, val: psnr=24.7131, 31.6s 6.9h/9.3h
epoch 743/1000, train: loss=0.0871, val: psnr=24.7133, 31.4s 6.9h/9.3h
epoch 744/1000, train: loss=0.0872, val: psnr=24.7091, 31.5s 6.9h/9.3h
epoch 745/1000, train: loss=0.0870, val: psnr=24.7142, 31.6s 6.9h/9.3h
epoch 746/1000, train: loss=0.0874, val: psnr=24.7086, 31.4s 7.0h/9.3h
epoch 747/1000, train: loss=0.0868, val: psnr=24.7028, 31.8s 7.0h/9.3h
epoch 748/1000, train: loss=0.0869, val: psnr=24.7114, 31.6s 7.0h/9.3h
epoch 749/1000, train: loss=0.0878, val: psnr=24.7155, 31.6s 7.0h/9.3h
epoch 750/1000, train: loss=0.0867, val: psnr=24.7095, 31.8s 7.0h/9.3h
epoch 751/1000, train: loss=0.0867, val: psnr=24.7217, 31.4s 7.0h/9.3h
epoch 752/1000, train: loss=0.0872, val: psnr=24.7110, 31.8s 7.0h/9.3h
epoch 753/1000, train: loss=0.0873, val: psnr=24.7028, 31.3s 7.0h/9.3h
epoch 754/1000, train: loss=0.0867, val: psnr=24.7172, 31.5s 7.0h/9.3h
epoch 755/1000, train: loss=0.0874, val: psnr=24.7161, 31.7s 7.0h/9.3h
epoch 756/1000, train: loss=0.0873, val: psnr=24.7100, 31.4s 7.0h/9.3h
epoch 757/1000, train: loss=0.0873, val: psnr=24.7035, 31.7s 7.0h/9.3h
epoch 758/1000, train: loss=0.0873, val: psnr=24.7150, 31.6s 7.1h/9.3h
epoch 759/1000, train: loss=0.0873, val: psnr=24.7184, 31.4s 7.1h/9.3h
epoch 760/1000, train: loss=0.0869, val: psnr=24.7134, 31.6s 7.1h/9.3h
epoch 761/1000, train: loss=0.0873, val: psnr=24.7015, 31.6s 7.1h/9.3h
epoch 762/1000, train: loss=0.0880, val: psnr=24.7121, 31.7s 7.1h/9.3h
epoch 763/1000, train: loss=0.0870, val: psnr=24.7087, 31.6s 7.1h/9.3h
epoch 764/1000, train: loss=0.0869, val: psnr=24.7091, 31.2s 7.1h/9.3h
epoch 765/1000, train: loss=0.0876, val: psnr=24.7088, 31.5s 7.1h/9.3h
epoch 766/1000, train: loss=0.0870, val: psnr=24.7131, 32.0s 7.1h/9.3h
epoch 767/1000, train: loss=0.0871, val: psnr=24.7084, 31.7s 7.1h/9.3h
epoch 768/1000, train: loss=0.0871, val: psnr=24.7073, 31.5s 7.1h/9.3h
epoch 769/1000, train: loss=0.0865, val: psnr=24.7144, 31.7s 7.2h/9.3h
epoch 770/1000, train: loss=0.0866, val: psnr=24.7120, 31.4s 7.2h/9.3h
epoch 771/1000, train: loss=0.0863, val: psnr=24.7011, 31.5s 7.2h/9.3h
epoch 772/1000, train: loss=0.0868, val: psnr=24.7061, 31.5s 7.2h/9.3h
epoch 773/1000, train: loss=0.0873, val: psnr=24.7094, 31.5s 7.2h/9.3h
epoch 774/1000, train: loss=0.0876, val: psnr=24.7086, 31.4s 7.2h/9.3h
epoch 775/1000, train: loss=0.0871, val: psnr=24.7089, 31.7s 7.2h/9.3h
epoch 776/1000, train: loss=0.0867, val: psnr=24.7159, 31.7s 7.2h/9.3h
epoch 777/1000, train: loss=0.0872, val: psnr=24.7176, 31.4s 7.2h/9.3h
epoch 778/1000, train: loss=0.0870, val: psnr=24.6982, 31.4s 7.2h/9.3h
epoch 779/1000, train: loss=0.0866, val: psnr=24.6964, 31.6s 7.2h/9.3h
epoch 780/1000, train: loss=0.0876, val: psnr=24.7053, 31.5s 7.3h/9.3h
epoch 781/1000, train: loss=0.0867, val: psnr=24.7126, 31.6s 7.3h/9.3h
epoch 782/1000, train: loss=0.0874, val: psnr=24.7072, 31.8s 7.3h/9.3h
epoch 783/1000, train: loss=0.0867, val: psnr=24.7052, 31.5s 7.3h/9.3h
epoch 784/1000, train: loss=0.0872, val: psnr=24.6977, 31.7s 7.3h/9.3h
epoch 785/1000, train: loss=0.0871, val: psnr=24.7206, 31.4s 7.3h/9.3h
epoch 786/1000, train: loss=0.0869, val: psnr=24.7103, 31.6s 7.3h/9.3h
epoch 787/1000, train: loss=0.0872, val: psnr=24.7053, 31.4s 7.3h/9.3h
epoch 788/1000, train: loss=0.0868, val: psnr=24.7103, 31.5s 7.3h/9.3h
epoch 789/1000, train: loss=0.0869, val: psnr=24.7080, 31.6s 7.3h/9.3h
epoch 790/1000, train: loss=0.0872, val: psnr=24.7081, 31.6s 7.3h/9.3h
epoch 791/1000, train: loss=0.0865, val: psnr=24.7002, 31.8s 7.3h/9.3h
epoch 792/1000, train: loss=0.0876, val: psnr=24.7093, 31.4s 7.4h/9.3h
epoch 793/1000, train: loss=0.0868, val: psnr=24.7135, 31.8s 7.4h/9.3h
epoch 794/1000, train: loss=0.0872, val: psnr=24.7130, 31.7s 7.4h/9.3h
epoch 795/1000, train: loss=0.0867, val: psnr=24.6951, 31.7s 7.4h/9.3h
epoch 796/1000, train: loss=0.0872, val: psnr=24.7129, 31.6s 7.4h/9.3h
epoch 797/1000, train: loss=0.0873, val: psnr=24.7216, 31.8s 7.4h/9.3h
epoch 798/1000, train: loss=0.0870, val: psnr=24.7097, 31.6s 7.4h/9.3h
epoch 799/1000, train: loss=0.0871, val: psnr=24.7087, 31.4s 7.4h/9.3h
epoch 800/1000, train: loss=0.0875, val: psnr=24.7135, 31.5s 7.4h/9.3h
epoch 801/1000, train: loss=0.0877, val: psnr=24.7142, 31.5s 7.4h/9.3h
epoch 802/1000, train: loss=0.0874, val: psnr=24.7122, 31.6s 7.4h/9.3h
epoch 803/1000, train: loss=0.0862, val: psnr=24.7049, 31.6s 7.5h/9.3h
epoch 804/1000, train: loss=0.0870, val: psnr=24.7065, 31.6s 7.5h/9.3h
epoch 805/1000, train: loss=0.0869, val: psnr=24.7137, 31.6s 7.5h/9.3h
epoch 806/1000, train: loss=0.0871, val: psnr=24.7083, 31.4s 7.5h/9.3h
epoch 807/1000, train: loss=0.0871, val: psnr=24.7082, 31.5s 7.5h/9.3h
epoch 808/1000, train: loss=0.0871, val: psnr=24.7056, 31.6s 7.5h/9.3h
epoch 809/1000, train: loss=0.0872, val: psnr=24.7096, 31.6s 7.5h/9.3h
epoch 810/1000, train: loss=0.0875, val: psnr=24.7106, 31.6s 7.5h/9.3h
epoch 811/1000, train: loss=0.0867, val: psnr=24.7067, 31.7s 7.5h/9.3h
epoch 812/1000, train: loss=0.0875, val: psnr=24.7101, 31.5s 7.5h/9.3h
epoch 813/1000, train: loss=0.0867, val: psnr=24.7084, 31.5s 7.5h/9.3h
epoch 814/1000, train: loss=0.0870, val: psnr=24.7089, 31.5s 7.5h/9.3h
epoch 815/1000, train: loss=0.0874, val: psnr=24.7119, 31.5s 7.6h/9.3h
epoch 816/1000, train: loss=0.0872, val: psnr=24.7076, 31.6s 7.6h/9.3h
epoch 817/1000, train: loss=0.0867, val: psnr=24.7117, 31.4s 7.6h/9.3h
epoch 818/1000, train: loss=0.0872, val: psnr=24.7034, 31.7s 7.6h/9.3h
epoch 819/1000, train: loss=0.0865, val: psnr=24.7068, 31.6s 7.6h/9.3h
epoch 820/1000, train: loss=0.0863, val: psnr=24.7121, 31.6s 7.6h/9.3h
epoch 821/1000, train: loss=0.0866, val: psnr=24.7096, 31.7s 7.6h/9.3h
epoch 822/1000, train: loss=0.0867, val: psnr=24.7037, 31.7s 7.6h/9.3h
epoch 823/1000, train: loss=0.0876, val: psnr=24.7156, 31.7s 7.6h/9.3h
epoch 824/1000, train: loss=0.0873, val: psnr=24.7125, 31.6s 7.6h/9.3h
epoch 825/1000, train: loss=0.0870, val: psnr=24.7045, 31.6s 7.6h/9.3h
epoch 826/1000, train: loss=0.0873, val: psnr=24.7045, 31.6s 7.7h/9.3h
epoch 827/1000, train: loss=0.0879, val: psnr=24.7125, 31.5s 7.7h/9.3h
epoch 828/1000, train: loss=0.0864, val: psnr=24.7081, 31.9s 7.7h/9.3h
epoch 829/1000, train: loss=0.0866, val: psnr=24.7122, 31.4s 7.7h/9.3h
epoch 830/1000, train: loss=0.0874, val: psnr=24.7055, 31.4s 7.7h/9.3h
epoch 831/1000, train: loss=0.0866, val: psnr=24.7104, 31.7s 7.7h/9.3h
epoch 832/1000, train: loss=0.0866, val: psnr=24.7124, 31.6s 7.7h/9.3h
epoch 833/1000, train: loss=0.0865, val: psnr=24.7085, 31.7s 7.7h/9.3h
epoch 834/1000, train: loss=0.0872, val: psnr=24.7132, 31.7s 7.7h/9.3h
epoch 835/1000, train: loss=0.0872, val: psnr=24.7108, 31.5s 7.7h/9.3h
epoch 836/1000, train: loss=0.0867, val: psnr=24.7115, 31.7s 7.7h/9.3h
epoch 837/1000, train: loss=0.0872, val: psnr=24.7126, 31.6s 7.8h/9.3h
epoch 838/1000, train: loss=0.0873, val: psnr=24.7164, 31.4s 7.8h/9.3h
epoch 839/1000, train: loss=0.0867, val: psnr=24.7098, 31.6s 7.8h/9.3h
epoch 840/1000, train: loss=0.0872, val: psnr=24.7082, 31.7s 7.8h/9.3h
epoch 841/1000, train: loss=0.0870, val: psnr=24.7162, 31.8s 7.8h/9.3h
epoch 842/1000, train: loss=0.0872, val: psnr=24.7087, 31.6s 7.8h/9.3h
epoch 843/1000, train: loss=0.0873, val: psnr=24.7051, 31.8s 7.8h/9.3h
epoch 844/1000, train: loss=0.0875, val: psnr=24.7136, 31.5s 7.8h/9.3h
epoch 845/1000, train: loss=0.0863, val: psnr=24.7122, 31.7s 7.8h/9.3h
epoch 846/1000, train: loss=0.0872, val: psnr=24.7083, 31.6s 7.8h/9.3h
epoch 847/1000, train: loss=0.0872, val: psnr=24.7095, 31.8s 7.8h/9.3h
epoch 848/1000, train: loss=0.0870, val: psnr=24.7148, 31.5s 7.8h/9.3h
epoch 849/1000, train: loss=0.0869, val: psnr=24.7075, 31.6s 7.9h/9.3h
epoch 850/1000, train: loss=0.0872, val: psnr=24.7100, 31.6s 7.9h/9.3h
epoch 851/1000, train: loss=0.0872, val: psnr=24.7120, 31.5s 7.9h/9.3h
epoch 852/1000, train: loss=0.0864, val: psnr=24.7097, 31.7s 7.9h/9.3h
epoch 853/1000, train: loss=0.0872, val: psnr=24.7132, 31.8s 7.9h/9.3h
epoch 854/1000, train: loss=0.0874, val: psnr=24.7123, 31.8s 7.9h/9.3h
epoch 855/1000, train: loss=0.0868, val: psnr=24.7045, 31.6s 7.9h/9.3h
epoch 856/1000, train: loss=0.0872, val: psnr=24.7039, 31.7s 7.9h/9.3h
epoch 857/1000, train: loss=0.0866, val: psnr=24.6992, 31.6s 7.9h/9.2h
epoch 858/1000, train: loss=0.0873, val: psnr=24.7042, 31.5s 7.9h/9.2h
epoch 859/1000, train: loss=0.0873, val: psnr=24.7121, 31.4s 7.9h/9.2h
epoch 860/1000, train: loss=0.0866, val: psnr=24.7114, 31.6s 8.0h/9.2h
epoch 861/1000, train: loss=0.0869, val: psnr=24.7149, 31.6s 8.0h/9.2h
epoch 862/1000, train: loss=0.0867, val: psnr=24.7124, 31.5s 8.0h/9.2h
epoch 863/1000, train: loss=0.0871, val: psnr=24.7109, 31.6s 8.0h/9.2h
epoch 864/1000, train: loss=0.0864, val: psnr=24.7052, 31.8s 8.0h/9.2h
epoch 865/1000, train: loss=0.0867, val: psnr=24.7124, 31.4s 8.0h/9.2h
epoch 866/1000, train: loss=0.0864, val: psnr=24.7109, 31.6s 8.0h/9.2h
epoch 867/1000, train: loss=0.0872, val: psnr=24.7069, 31.5s 8.0h/9.2h
epoch 868/1000, train: loss=0.0867, val: psnr=24.7144, 31.8s 8.0h/9.2h
epoch 869/1000, train: loss=0.0866, val: psnr=24.7159, 31.6s 8.0h/9.2h
epoch 870/1000, train: loss=0.0872, val: psnr=24.7135, 31.6s 8.0h/9.2h
epoch 871/1000, train: loss=0.0866, val: psnr=24.7151, 31.5s 8.0h/9.2h
epoch 872/1000, train: loss=0.0871, val: psnr=24.7094, 31.9s 8.1h/9.2h
epoch 873/1000, train: loss=0.0872, val: psnr=24.6993, 31.8s 8.1h/9.2h
epoch 874/1000, train: loss=0.0870, val: psnr=24.7131, 31.9s 8.1h/9.2h
epoch 875/1000, train: loss=0.0868, val: psnr=24.7084, 31.9s 8.1h/9.2h
epoch 876/1000, train: loss=0.0870, val: psnr=24.7069, 31.5s 8.1h/9.2h
epoch 877/1000, train: loss=0.0869, val: psnr=24.7160, 31.5s 8.1h/9.2h
epoch 878/1000, train: loss=0.0873, val: psnr=24.7107, 31.4s 8.1h/9.2h
epoch 879/1000, train: loss=0.0871, val: psnr=24.7046, 31.9s 8.1h/9.2h
epoch 880/1000, train: loss=0.0868, val: psnr=24.6988, 31.6s 8.1h/9.2h
epoch 881/1000, train: loss=0.0875, val: psnr=24.7127, 31.6s 8.1h/9.2h
epoch 882/1000, train: loss=0.0870, val: psnr=24.7058, 31.6s 8.1h/9.2h
epoch 883/1000, train: loss=0.0871, val: psnr=24.7116, 32.1s 8.2h/9.2h
epoch 884/1000, train: loss=0.0873, val: psnr=24.7072, 31.5s 8.2h/9.2h
epoch 885/1000, train: loss=0.0874, val: psnr=24.7088, 31.4s 8.2h/9.2h
epoch 886/1000, train: loss=0.0874, val: psnr=24.7128, 31.4s 8.2h/9.2h
epoch 887/1000, train: loss=0.0871, val: psnr=24.7115, 31.7s 8.2h/9.2h
epoch 888/1000, train: loss=0.0868, val: psnr=24.7122, 31.8s 8.2h/9.2h
epoch 889/1000, train: loss=0.0867, val: psnr=24.7060, 31.5s 8.2h/9.2h
epoch 890/1000, train: loss=0.0875, val: psnr=24.7159, 31.7s 8.2h/9.2h
epoch 891/1000, train: loss=0.0874, val: psnr=24.7151, 31.6s 8.2h/9.2h
epoch 892/1000, train: loss=0.0871, val: psnr=24.7067, 31.5s 8.2h/9.2h
epoch 893/1000, train: loss=0.0873, val: psnr=24.7107, 31.7s 8.2h/9.2h
epoch 894/1000, train: loss=0.0865, val: psnr=24.7146, 31.6s 8.3h/9.2h
